motion_name,kc_type,experiment_id,motion_folder,motion_index,segment_id,sampling_frequency_hz,time_s,acc_nonrigid_norm,acc_rigid_norm,gyr_nonrigid_norm,gyr_rigid_norm,nonrigid_acc_x,rigid_acc_x,nonrigid_acc_y,rigid_acc_y,nonrigid_acc_z,rigid_acc_z,nonrigid_gyr_x,rigid_gyr_x,nonrigid_gyr_y,rigid_gyr_y,nonrigid_gyr_z,rigid_gyr_z
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.099998,13.10026360,9.33341789,1.97017324,0.15607974,-3.62846088,-1.23939693,8.58582401,3.34676123,9.20515156,8.62413883,1.86918104,0.12706147,-0.57415801,-0.03962352,-0.24101301,-0.08152448
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.125000,11.51540661,9.43750000,2.00284386,0.05226146,0.49596599,-1.55745721,6.92801189,2.65843415,9.18483829,8.92039585,-1.95017898,0.00689449,-0.23448400,-0.03534253,0.39141101,-0.03787653
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.150002,7.41261625,9.15014458,1.19887674,0.14297105,-2.82294798,-1.34801888,-1.53295696,2.57050300,6.68041086,8.67758656,-1.09395397,0.09818872,0.47644800,-0.07360902,0.11647900,0.07335810
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.174999,8.79117775,8.64312172,2.46666861,0.25932956,-1.57457805,-0.72088957,3.50382805,2.42026138,7.90750980,8.26596642,2.31250596,-0.10342463,-0.85472798,-0.19269291,-0.07880600,0.13937218
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.200001,12.42750359,9.62796593,0.47502917,0.26131234,0.94721699,-0.92264301,7.98903608,2.77678871,9.47211266,9.17256260,-0.35875401,0.01401983,0.24077301,-0.14683257,0.19742499,0.21570300
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.224998,9.34069252,10.12640762,0.86496574,0.23496215,-3.45213509,-1.23183072,3.15023804,4.27237940,8.08747768,9.09799480,-0.71316600,0.14568992,0.22348000,-0.04997823,0.43544999,0.17743686
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.250000,9.40199852,9.71022892,1.25751603,0.21523279,-0.60887802,-1.28803813,4.76296520,3.63112211,8.08337879,8.91316223,1.15693498,0.18495864,-0.46786901,-0.00626002,-0.15474699,0.10989208
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.275002,11.08413506,9.69501781,0.56656218,0.28697640,-1.34310305,-1.25252366,6.64119196,3.46595073,8.77204037,8.96725941,0.02441600,0.25592890,0.52152699,-0.01614324,0.22001401,0.12882252
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.299999,9.37594509,9.78663635,0.42894015,0.16296293,-2.50934100,-1.15812683,4.41156101,4.04975557,7.88350677,8.83382607,-0.23509100,0.07421745,-0.32363501,-0.05489260,0.15486200,0.13429628
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.325001,9.78028679,10.03078938,0.53998208,0.13362639,-0.26793501,-1.08332229,5.34173679,4.00983238,8.18828869,9.13041019,0.51160800,0.03459270,-0.10308500,-0.08003103,0.13860500,0.10126396
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.349998,10.96402550,9.99419594,0.21407147,0.15021509,-1.86917806,-0.90115571,6.29917908,3.91353130,8.77703667,9.15183830,0.02118200,0.10999328,0.20145200,-0.06399472,-0.06924600,0.07981683
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.375000,9.37736702,9.51850510,0.60449648,0.16090737,-1.19345200,-1.03541338,4.81234789,3.61737084,7.95939684,8.74325371,-0.32800099,0.08330768,-0.37244400,-0.10341525,0.34513301,0.09086417
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.400002,9.17245197,9.75795841,0.18438937,0.18216480,-0.96244103,-1.00245702,4.06708717,3.67315269,8.16494846,8.98447418,0.16291600,0.04031357,0.08596300,-0.12989171,0.00825700,0.12118982
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.424999,10.75112629,9.90590096,0.44413251,0.15437347,-1.70280302,-0.95925850,5.87179184,3.70115304,8.84359837,9.13827991,0.41905800,0.00607146,-0.10083600,-0.08671790,0.10712700,0.12757081
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.450001,9.90673256,9.65532875,0.42018169,0.16167384,-0.84100902,-0.99023241,5.66977119,3.88092375,8.08020687,8.78539944,-0.31785300,0.01079705,-0.15241501,-0.08286759,0.22867399,0.13840093
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.474998,9.31494808,9.92420578,0.17035542,0.14803445,-1.57891405,-0.88205135,4.93861103,4.47093201,7.73856592,8.81604290,0.12725300,-0.07261405,0.08558000,-0.08231116,0.07418700,0.09932911
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.500000,10.67685795,9.74925041,0.23511384,0.09235851,-0.97885698,-0.91469920,6.35146189,3.86378074,8.52619934,8.90406704,0.05932300,-0.02830371,-0.22718300,-0.07202489,0.01213200,0.05041240
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.525002,10.06618214,9.93030834,0.33712152,0.09891529,-1.10934997,-0.92209291,5.56806898,4.07060194,8.31227875,9.01060295,-0.30005601,-0.09116617,0.10130400,-0.03629328,0.11556300,0.01248046
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.549999,9.56788349,9.74157906,0.17665190,0.07481743,-1.37200999,-0.75910813,5.04709911,4.06666565,8.01179028,8.81954288,-0.05668100,-0.06207470,-0.14192300,-0.03994640,-0.08860600,-0.01219277
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.575001,10.04053783,9.60076237,0.11095885,0.04338453,-0.51609302,-0.66326696,5.34105778,3.42352414,8.48641014,8.94506550,-0.03898000,-0.02147122,-0.07398900,-0.03434215,0.07292500,-0.01555058
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.599998,9.36285496,9.57466793,0.29002401,0.05428495,-1.17849505,-0.76144809,4.33377981,3.46248889,8.21538544,8.89413452,-0.27773800,-0.00679671,0.08339000,-0.04309995,-0.00465100,0.03229636
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.625000,9.37958241,9.75270271,0.41734549,0.07639661,-1.25171697,-0.80324781,4.68351793,3.88814116,8.02959728,8.90799427,0.37879401,-0.01349782,-0.15218700,-0.06242728,0.08678400,0.04191759
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.650002,10.51465416,9.55542564,0.08529123,0.09770294,-0.79504102,-0.88367367,6.10397387,3.45958114,8.52451611,8.86321545,-0.06367300,-0.05240276,0.00161800,-0.06752148,-0.05672500,0.04733566
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.674999,9.52237892,9.71739292,0.42753503,0.09716499,-1.46948397,-0.81404501,4.65909004,3.79182410,8.17368984,8.90994549,-0.35981500,-0.06273922,-0.06203800,-0.06216769,0.22242001,0.04049696
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.700001,9.62752628,9.86125660,0.35677373,0.05998569,-0.80921102,-0.75247175,4.94339609,3.95887613,8.22175598,9.00030327,0.30542201,-0.02624214,-0.13648500,-0.05358930,-0.12400300,0.00614978
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.724998,10.70519066,10.04685879,0.21068272,0.04997127,-0.94675100,-0.73612571,6.36069298,4.13238764,8.55840778,9.12802601,0.19701999,0.01518750,0.07451200,-0.03646000,-0.00427700,-0.03061268
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.750000,10.14372540,9.59735584,0.48511630,0.07735963,-1.22467601,-0.65945113,5.63432217,3.67155623,8.34564304,8.84273911,-0.46658599,-0.05495513,-0.13032700,-0.03767887,-0.02549900,-0.03930330
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.775002,9.64311123,9.98237896,0.09796969,0.18607275,-0.52987498,-0.61890119,4.57683277,3.84290314,8.47121143,9.19222260,-0.08411000,-0.18055701,-0.03368700,-0.00115805,0.03726600,-0.04495437
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.799999,9.74344349,9.91274452,0.17782508,0.05024859,-1.03032696,-0.62500429,4.83769321,3.79940128,8.39463234,9.13435459,-0.02455800,0.02787325,0.10257200,0.02895648,-0.14317000,-0.03015834
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.825001,10.31490517,9.65365982,0.23956996,0.06226246,-0.99322098,-0.66139573,5.80840302,3.63751650,8.46600533,8.91763306,0.23444501,-0.02990437,-0.04927600,0.02896550,-0.00108700,-0.04629625
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.849998,9.68379593,9.59015179,0.43659851,0.03882229,-0.83926398,-0.88945889,4.94699621,3.44850540,8.28243732,8.90436363,-0.42511299,0.01836399,0.09127000,0.01461378,-0.03958500,-0.03092525
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.875000,9.38180351,9.70294380,0.05762227,0.04464190,-1.67228103,-0.99621272,3.91123605,3.39370298,8.36205387,9.03534508,0.01193300,-0.03626699,0.04132300,0.02388009,0.03834500,-0.01036078
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.900002,9.73861885,9.63403511,0.30284911,0.01365897,-0.95124799,-0.93171906,5.08471584,3.55485082,8.25115013,8.90559196,0.27888799,-0.00399346,-0.07336400,0.00462839,-0.09250300,0.01221465
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.924999,10.17115688,9.68490601,0.11157423,0.02649424,-1.11091006,-0.75183845,5.55384016,3.58902359,8.44826412,8.96387482,-0.06437200,0.01462964,0.04394800,-0.01685964,0.07983500,0.01427133
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.950001,9.46055794,9.82011318,0.14617573,0.06023372,-0.95927298,-0.63609701,4.66629219,3.83123255,8.17359543,9.01951504,-0.09409400,0.04244248,-0.11114500,-0.03959165,0.01266700,0.01610088
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.974998,9.89457989,9.91321182,0.37700275,0.06543989,-0.86719298,-0.68576330,5.41875982,4.05091143,8.23333073,9.02173042,0.37685099,0.00510751,-0.01064900,-0.06465238,-0.00100600,0.00873851
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.000000,10.76277828,9.87013531,0.14723121,0.06253959,-1.12913704,-0.71596682,6.16112900,3.74924922,8.75231075,9.10220242,-0.13500600,-0.00039954,-0.03979400,-0.06248996,-0.04320700,0.00245884
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.025002,9.46971226,9.85220528,0.37966278,0.05406786,-0.89287400,-0.67286259,4.55481195,3.75757360,8.25420570,9.08261204,-0.30722901,0.00566414,-0.12995000,-0.05259249,0.18129300,0.01119294
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.049999,9.47220135,9.65939331,0.30654562,0.06166384,-0.87670100,-0.67905384,4.73398685,3.66798949,8.15741158,8.91002941,0.27696601,-0.01235496,0.00318000,-0.05999668,-0.13133900,0.00708399
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.075001,10.33195114,9.67208290,0.11012451,0.06462335,-1.01887596,-0.62421644,5.73322487,3.58774972,8.53470802,8.96033382,0.02164000,-0.01538867,-0.08030400,-0.06217870,0.07218300,0.00855421
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.099998,9.82972813,9.75682259,0.31819612,0.05890011,-0.72594702,-0.61871815,4.88745785,3.54514313,8.49760628,9.06888866,-0.30573899,-0.03332907,-0.07954200,-0.04666078,0.03802000,0.01345986
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.125000,9.39811420,9.64945507,0.06760692,0.03981473,-0.90395701,-0.67317563,4.28549290,3.41290140,8.31516457,9.00060749,0.03347000,0.00207943,0.04434100,-0.02517759,0.03852700,0.03077300
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.150002,9.83698845,9.62154579,0.22270297,0.06494007,-1.08306396,-0.73469830,5.02008295,3.53454590,8.38999844,8.91859531,0.21832800,0.03007202,-0.04322200,-0.02706553,0.00783300,0.05079708
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.174999,9.99621391,9.76807594,0.08037110,0.05107676,-0.88517302,-0.71063429,5.44532681,3.85915422,8.33601665,8.94523525,0.04264100,-0.00214161,0.00049300,-0.01275609,0.06812500,0.04941185
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.200001,10.14220810,9.98228836,0.07551906,0.03400133,-0.97826600,-0.57759482,5.70930719,4.20137930,8.32533455,9.03664112,0.07098700,-0.02984477,-0.00112800,0.01611326,-0.02574300,0.00239644
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.224998,10.46450329,9.86757088,0.11487544,0.08492485,-0.62447703,-0.48427078,6.05742121,3.89412332,8.51019955,9.05374146,-0.10122700,-0.06472012,0.00852300,0.03778524,-0.05363600,-0.03994763
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.250000,9.59905243,9.64370346,0.48329061,0.07161698,-0.93617702,-0.67118508,4.72088480,3.49618959,8.30533791,8.96254349,-0.47519299,-0.06377424,0.07847900,0.02489464,0.04003100,-0.02102607
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.275002,9.18652248,9.68298054,0.08294535,0.06826185,-1.12084997,-0.68438172,3.99968195,3.55941081,8.19380474,8.97899437,0.07619000,-0.06735040,-0.03216800,0.00465639,-0.00634300,0.01009570
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.299999,10.40217113,9.77272415,0.27814645,0.07865082,-0.69035602,-0.64450026,5.66538620,3.54689121,8.69666386,9.08351898,0.27142599,-0.07461380,0.01142800,0.02114422,-0.05968900,0.01310164
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,47.325001,10.03439140,9.54768658,0.56223816,0.09060647,-1.03338397,-0.70528442,5.20489407,3.29472542,8.51646614,8.93340302,-0.54850298,-0.08001374,0.08945100,0.02890881,0.08517500,0.03117071
