motion_name,kc_type,experiment_id,motion_folder,motion_index,segment_id,sampling_frequency_hz,time_s,acc_nonrigid_norm,acc_rigid_norm,gyr_nonrigid_norm,gyr_rigid_norm,nonrigid_acc_x,rigid_acc_x,nonrigid_acc_y,rigid_acc_y,nonrigid_acc_z,rigid_acc_z,nonrigid_gyr_x,rigid_gyr_x,nonrigid_gyr_y,rigid_gyr_y,nonrigid_gyr_z,rigid_gyr_z
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.225000,36.92966843,18.10387230,11.09252644,0.90391171,-6.39134407,-3.51669621,-34.19194794,-16.33006668,-12.40410995,6.97939444,-10.85684776,0.04921000,0.08262400,0.00831418,-2.27291989,-0.90253288
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.250000,33.54607773,12.79081345,7.00550032,1.76303124,2.41954088,-1.67243111,-32.24495316,-10.23732853,-8.93018341,7.48364878,6.81668615,1.53550160,-1.22549605,-0.06896549,-1.05261099,-0.86357260
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.275000,14.24299526,8.23925495,17.37626076,2.56763029,0.34253100,-1.04790258,-11.54824543,-4.32000923,-8.32968330,6.93719912,17.33208084,2.35367131,1.23719299,-0.54954571,0.05275200,-0.86657703
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.299999,14.20962524,5.03617716,17.90894318,2.54940391,-4.95685911,0.39113626,12.18947029,1.37347412,-5.36281586,4.82945776,17.88507271,2.10718656,-0.76356101,-1.03952241,-0.52094299,-0.98925126
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.325001,25.57752419,5.61054659,6.90208387,1.50337970,2.71451092,2.61939454,23.81005287,4.52847719,8.93993855,2.02728915,6.00927496,0.74386066,-2.91009903,-0.70984530,-1.74891400,-1.09678698
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.350000,20.48476791,5.03016281,7.01346493,2.13685656,8.52968311,2.76705098,17.69346428,4.15039778,5.81476688,0.64820367,-6.93502188,-1.66392744,0.15757300,0.52107167,-1.03408504,-1.23530769
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.375000,5.85370159,4.61471033,14.50755787,4.15630484,2.94298601,1.43793476,4.62624693,-3.70455408,-2.04999804,2.34609795,-14.25273132,-3.59425116,2.67071295,1.71394110,-0.44293100,-1.19106495
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.400000,20.23857117,21.12335968,18.13821220,4.68888044,0.93162000,-0.95837361,-15.68831062,-19.90959549,-12.75181293,6.99184275,-17.99743080,-3.98838735,2.24271107,2.29443836,-0.23977900,-0.90217364
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.424999,39.82588959,26.31239128,16.24459267,2.52085710,0.50835299,-3.10214329,-33.41806030,-23.83740234,-21.65817261,10.70032024,-16.07624245,-2.07786679,2.33264399,1.30301154,0.00127800,-0.58253866
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.450001,43.05169296,18.72950935,1.62424314,1.02024615,-5.15788317,-2.98511505,-39.41376114,-17.03271294,-16.53480530,7.19515848,0.97771001,-0.94372523,1.19968998,0.17821963,0.49294299,-0.34427133
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.475000,21.72466278,12.04614735,14.08889389,0.33028793,-2.05123091,-1.13928640,-18.50455666,-11.25354195,-11.19530296,4.14360857,14.00193787,0.29761291,-1.55974698,0.00741763,-0.09920900,-0.14304423
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.500000,7.54731464,7.10099459,15.33172607,1.41114223,2.73375893,-1.54038751,-1.79325497,-5.86331272,-6.80240822,3.69768763,15.28622627,1.41113138,-1.17712295,0.00551641,0.08654400,0.00031468
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.525000,15.30252647,4.16096592,9.04749775,1.09100294,-0.31996199,-2.24874115,14.31781960,0.77995950,5.39119720,3.41298485,8.80378342,1.06825864,2.07861710,0.20266630,-0.17310099,-0.08964989
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.549999,17.69386101,3.41468978,2.17877150,0.93569684,-5.49099493,-1.21673608,14.29313374,2.42559052,8.86724186,2.07272077,-1.98598301,0.10031127,0.88977402,0.90678126,0.10592100,-0.20787974
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.575001,3.54196763,3.63877845,8.04435825,1.75490582,1.74745595,-1.05116427,2.43559790,-0.74157578,1.88674200,3.40379620,-8.00876045,-0.74841005,-0.23506901,1.54627693,-0.71846902,-0.35861474
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.600000,10.15399647,11.45040512,8.53652287,2.17006135,1.56306696,-3.54621315,-9.94955540,-9.11054134,-1.29104996,5.96105671,-7.93710709,-1.46960592,3.09526706,1.53089523,0.54209602,-0.45363501
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.625000,21.12701416,22.61038780,9.19105053,2.00178409,-7.34057808,-4.89240885,-19.30973625,-19.39401436,-4.42726803,10.54353619,-8.73386383,-1.72157335,2.80591106,0.93580532,0.56735098,-0.40938208
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.650000,29.98033142,23.66683388,8.71974373,0.76310039,-7.06228685,-6.43791723,-27.33551025,-20.71800423,-10.08534908,9.45709038,-8.57624817,-0.74393880,-0.07765000,0.13136065,-1.57349098,-0.10780402
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.674999,31.74915314,17.38894463,0.75820786,0.55327761,-2.56301808,-5.09050131,-30.39186478,-15.17571449,-8.81896782,6.79410934,-0.01887500,0.54245949,-0.71065098,0.10519573,-0.26362500,-0.02806579
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.700001,20.91314697,11.11564159,9.98489475,2.25006413,-1.03236496,-3.27268934,-20.13322258,-8.55083752,-5.56302595,6.30318737,9.93803692,2.22413683,0.00880600,0.31755573,0.96616000,0.12313841
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.725000,7.77583933,7.68390799,14.79273987,2.84931374,-3.41127992,-3.89612365,-5.68742323,-1.71206260,-4.05956507,6.39777374,14.74552155,2.84313989,0.52004403,0.15271139,1.06033504,0.10873516
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.750000,14.49230385,8.99904442,14.01410103,2.62376904,-6.77427101,-5.71972799,12.79093933,3.85306191,-0.72663701,5.78112602,14.00676537,2.61193347,-0.01800100,-0.20741127,0.45304400,-0.13765104
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.775000,23.42045784,9.83189392,4.68883705,2.27903843,-7.60322285,-6.50641394,20.21046066,4.09004021,9.06896496,6.13223362,4.60377789,2.01869130,0.03662800,-0.85618854,-0.88830203,-0.62116212
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.799999,15.65808201,8.86105156,6.80013847,2.25930023,-8.62144566,-5.10864353,10.21432590,-2.18628740,8.15559769,6.90218449,-6.47498798,1.20285857,-1.96312594,-1.67764080,-0.68011200,-0.91819942
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.825001,9.75563049,14.03745556,13.47959328,1.83713698,-2.05619097,-4.99416256,-9.53179932,-9.43612957,-0.29865199,9.11416340,-12.98991871,0.57914746,-2.91172504,-1.52827013,-2.11737800,-0.83907741
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.850000,25.34693909,17.04009819,10.56253338,1.00118065,3.88509393,-0.25768360,-24.96849251,-13.33047581,-1.98689198,10.61116982,-10.37412739,-0.43595913,-0.81127298,-0.56462097,-1.81284904,-0.70249945
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.875000,31.83033180,21.40966225,3.47830606,1.11145818,6.06518316,2.73871684,-30.94227219,-16.59583855,-4.35423613,13.24580002,-3.47787690,-0.88471198,-0.01934900,0.19594376,0.05109200,-0.64360714
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.900000,25.36258125,19.33333015,3.70618916,1.61928701,3.78431106,0.69713557,-24.95986366,-14.90306282,-2.43819189,12.29594803,3.33877707,-1.43094456,1.57804298,0.38391387,-0.31334701,-0.65352744
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.924999,13.93023872,14.26624012,5.63725948,2.60183358,-0.61321402,-0.04707622,-13.91029930,-10.84420872,0.42317200,9.26965714,5.42629004,-2.47032475,1.49444795,0.42284128,0.31732801,-0.69874138
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.950001,7.26691198,9.11892319,4.34411144,1.48717105,-2.59812903,-1.08011389,-6.67877197,-5.97699594,1.20488203,6.80173731,4.33773518,-1.45992255,-0.17395000,-0.16747166,-0.15843301,-0.22859825
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.975000,4.92705154,6.92064381,2.42771769,1.32300496,-2.40265203,-2.69169021,-2.37755394,-1.90968549,3.58473706,6.08302689,2.19871402,0.33712381,-1.02928400,-1.12949550,-0.00665600,0.60077417
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.000000,6.42933893,7.30634689,3.04143405,2.70487952,-4.64283800,-3.03602552,-2.49483299,2.24143291,3.68188310,6.25629520,2.13179111,1.48854005,-1.71157396,-1.91760874,1.33278000,1.19306278
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.025000,5.97200251,8.34397030,6.47237968,3.01659107,-3.59685111,-1.55215812,1.83150196,5.30202198,4.40148592,6.25309515,5.56753588,1.57985318,-3.29387903,-2.39829540,0.21120200,0.92307389
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.049999,13.48211765,5.49655199,5.87975836,2.48413134,2.10157394,-0.17869577,10.47397423,1.09316027,8.22476292,5.38378620,4.90398502,0.96223265,-3.20486093,-2.28617072,-0.50135797,0.13579312
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.075001,12.47793484,10.70531464,5.71457863,1.45789552,3.40839791,0.51571959,5.21384096,-8.57259750,10.81191730,6.39127207,-5.58323193,-0.01776833,-1.19026005,-1.44850624,-0.25924999,-0.16423599
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.100000,13.92898464,23.22438049,14.39029312,1.64769220,3.48523092,3.17606592,-13.41353607,-20.27655602,-1.39528596,10.86948681,-14.33397293,-1.53643787,-1.13033199,-0.33484077,-0.58318400,-0.49206740
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.125000,35.29181671,25.97274590,16.87858963,2.56239963,9.78819942,3.15317655,-30.19415855,-22.73070908,-15.42777348,12.16371346,-16.78744888,-2.48351192,-1.02480102,0.51571339,-1.42060304,-0.36345547
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.150000,43.34186554,17.28001595,5.50183678,2.08030343,4.89564323,0.58041340,-40.03345108,-15.42731190,-15.87050343,7.76274014,-4.27196884,-1.86423635,2.31192493,0.87474859,2.58369708,0.29512703
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.174999,24.42228699,8.09751415,12.46294212,1.76857436,-3.55819988,0.16577415,-22.84683418,-5.98691797,-7.86189985,5.44968557,12.23958969,-0.56464118,0.83031601,1.03977418,2.19725895,1.31449807
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.200001,8.93080807,5.27310085,18.35420036,3.06955385,2.13862705,1.81593001,-2.81066895,2.25496483,-8.20278931,4.40716743,18.00608063,1.69044220,-2.35129905,1.06041181,2.67004395,2.33240056
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.225000,21.63514328,6.73922539,15.61108303,5.09855700,12.41784382,4.41337347,17.65974236,4.07375050,1.41778398,3.05677104,15.45849609,3.82652116,0.08362700,1.55986631,2.17573404,2.98660970
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.250000,23.98020172,5.33584547,6.61219501,5.17358971,9.18388271,3.78345704,20.39432526,1.95959604,8.64741898,3.21195936,3.96670198,3.70338249,4.94310522,2.67813969,1.88470399,2.42457366
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.275000,11.45696259,9.75085831,9.56878853,3.37993264,-4.17396116,-5.07820988,10.56536770,-7.83424425,1.48763001,2.81347537,-7.19294310,1.45022130,5.93125582,2.95657730,2.15487599,0.76121837
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.299999,18.15399742,23.36428642,16.98120499,2.84598565,-12.00075912,-11.27670097,-8.65282536,-19.55992508,-10.52036190,6.01125956,-16.29446983,-1.02731478,4.73450184,2.49715137,-0.66037101,-0.89916259
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.325001,34.62833023,21.95133972,16.63478470,3.49108005,-8.64749908,-9.21708775,-27.75079918,-18.70260429,-18.82113647,6.86434364,-16.31627274,-2.15394926,2.47777605,2.42622495,-2.08708906,-1.28902054
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.350000,37.11686325,12.14515400,1.38377607,2.59888530,-3.97913909,-4.66242123,-34.26142883,-10.10079288,-13.71067619,4.87243128,-1.24567497,-1.63115931,0.48635900,1.91880488,0.35578799,-0.64164799
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.375000,17.73047829,4.21253824,13.87575245,1.58222222,-0.40394801,-0.05498690,-16.42219543,-0.30581239,-6.67219210,4.20106363,13.69691181,-0.04436921,-0.43312401,1.41937602,2.17796111,0.69773221
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.400000,11.63376713,6.68803644,19.30741119,3.02250600,3.69372296,1.72677267,4.90339804,4.52729988,-9.88218784,4.60995054,19.16911507,2.21729374,-1.23446095,0.89403635,1.94865096,1.84928334
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.424999,23.39603806,5.21884108,12.10235691,4.48935652,6.67636681,2.26915479,21.98877716,3.07072210,4.39253807,3.55779505,11.94431782,3.83551884,1.18293703,0.62646109,1.54950798,2.24736857
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.450001,19.44706154,4.41508865,3.52711177,3.79078794,-0.15902799,-0.66154343,17.18803978,-1.43761063,9.09583282,4.12172842,-1.30113900,3.50902152,2.65269804,0.56006831,1.92632997,1.32028925
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.475000,6.87536907,13.01476860,11.03682232,1.79313898,-6.81755686,-4.48773766,0.87906998,-10.43552685,-0.13733800,6.35170746,-10.93426800,1.77731276,1.44366896,0.21217753,0.41115701,0.10717810
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.500000,20.40247726,20.04590607,13.92547703,0.92627823,-3.90852499,-3.71786070,-18.90621567,-17.02109718,-6.59845018,9.91454315,-13.81220627,-0.49152508,-0.34205300,-0.10872485,-1.73921001,-0.77754313
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,27.525000,31.04032898,19.01918602,9.45622826,2.20747852,2.73611498,-1.17020321,-29.39330864,-16.29447937,-9.59422207,9.73909378,-9.11476612,-1.98207819,-0.88185400,-0.05049082,-2.35873389,-0.97045231
